user_id,program_id,listen_ratio,save
U810,3648,0.68,yes
U810,3659,0.69,no
U810,3613,0.72,no
U810,3617,0.7,no
U810,3646,0.76,yes
U810,1038,0.31,no
U810,3627,0.92,yes
U810,3611,0.68,yes
U810,3670,0.78,no
U810,356,0.45,no
U810,3690,0.46,no
U810,3608,0.46,no
U810,3636,0.72,no
U810,3635,0.92,no
U810,1038,0.5,no
U810,97,0.66,no
U810,3692,0.57,no
U810,3721,0.12,no
U810,3894,0.31,no
U810,3907,0.3,no
U810,3674,0.46,yes
U810,3618,0.66,no
U810,3650,0.39,no
U810,3622,0.95,no
U810,3613,0.79,no
U810,3609,0.96,no
U810,3692,0.27,no
U810,3623,0.2,no
U810,3823,0.13,no
U810,755,0.78,yes
U810,3868,0.58,yes
U810,1251,0.71,no
U810,1240,0.11,no
U810,1551,0.54,no
U810,1250,0.86,no
U810,1294,0.48,no
U810,1364,0.14,no
U810,1468,0.06,no
U810,1285,0.33,no
U810,1231,0.39,no
U810,1252,0.79,no
U810,1301,0.75,no
U810,1480,0.46,no
U811,3776,0.29,no
U811,4322,0.77,no
U811,5909,0.34,no
U811,4194,0.9,yes
U811,5379,0.13,yes
U811,4640,0.75,no
U811,4335,0.88,no
U811,4595,0.9,no
U811,4243,0.27,no
U811,134,0.93,no
U811,3662,0.81,no
U811,4199,0.12,no
U811,1631,0.58,no
U811,1608,0.9,yes
U811,1751,0.84,no
U811,2626,0.48,no
U811,3636,0.81,no
U811,3628,0.12,no
U811,3615,0.94,yes
U811,3611,0.93,no
U811,3680,0.32,no
U811,3636,0.69,no
U811,3616,0.94,no
U811,3624,0.49,no
U814,4414,0.9,no
U814,3923,0.82,no
U814,4264,0.93,yes
U814,80,0.8,no
U814,4797,0.8,no
U814,6733,0.05,no
U814,163,0.54,no
U814,506,0.52,no
U814,6232,0.04,no
U814,275,0.93,no
U814,600,0.36,no
U814,343,0.49,no
U814,2107,0.57,no
U814,1952,0.27,no
U814,3635,0.94,no
U814,3661,0.76,yes
U814,3635,0.84,no
U814,3632,0.85,no
U814,950,0.94,yes
U814,3850,0.04,no
U814,1240,0.17,no
U814,1274,0.3,no
U814,1246,0.5,no
U814,1507,0.55,no
U814,1282,0.86,no
U814,1234,0.53,no
U814,1417,0.73,no
U814,1239,0.69,no
U814,1263,0.66,no
U814,1290,0.33,no
U816,3731,0.95,no
U816,3622,0.77,yes
U816,3695,0.94,yes
U816,763,0.74,no
U818,2867,0.53,no
U818,1697,0.9,no
U818,1277,0.86,yes
U818,1250,0.72,no
U818,1227,0.76,no
U818,1274,0.55,no
U818,1250,0.8,yes
U818,1486,0.43,no
U820,529,0.69,no
U820,4247,0.76,no
U820,530,0.18,no
U820,4945,0.8,no
U820,4391,0.73,no
U820,5801,0.47,yes
U820,170,0.72,no
U820,4568,0.96,no
U820,4276,0.74,no
U820,1621,0.31,no
U820,1759,0.81,yes
U820,3255,0.47,no
U820,1558,0.78,no
U820,1849,0.93,no
U820,1827,0.26,no
U820,1619,0.82,yes
U820,1654,0.81,yes
U820,2109,0.72,no
U820,2623,0.36,no
U820,1565,0.78,no
U820,1694,0.67,no
U820,3986,0.9,no
U820,4075,0.79,no
U820,4006,0.34,no
U820,3617,0.92,no
U820,755,0.76,no
U820,3710,0.26,no
U820,153,0.83,no
U820,3683,0.9,no
U820,3613,0.69,no
U820,3610,0.28,no
U820,3664,0.12,no
U820,950,0.87,yes
U820,3636,0.93,no
U820,3694,0.29,no
U820,3687,0.35,no
U820,3617,0.96,no
U820,3894,0.23,no
U820,3616,0.68,no
U820,3636,0.86,yes
U820,3699,0.2,no
U820,942,0.81,no
U820,3619,0.88,yes
U820,3615,0.82,yes
U820,3636,0.87,no
U820,3697,0.23,no
U820,3618,0.94,no
U820,3635,0.72,no
U820,160,0.1,no
U820,151,0.9,yes
U820,173,0.91,no
U820,82,0.46,no
U820,573,0.37,no
U820,5,0.74,no
U823,4371,0.9,no
U823,5084,0.24,no
U823,4248,0.2,no
U823,3850,0.74,no
U823,5692,0.21,no
U823,1540,0.6,no
U823,4187,0.37,yes
U823,4618,0.9,no
U823,2669,0.75,no
U823,1681,0.72,yes
U823,3610,0.4,no
U823,3700,0.88,no
U823,595,0.28,no
U823,3646,0.96,no
U823,3617,0.76,no
U823,3854,0.11,no
U823,1228,0.77,yes
U823,1312,0.17,no
U823,1314,0.14,no
U823,1277,0.9,no
U823,1464,0.68,no
U823,1248,0.91,no
U829,1563,0.82,no
U829,4125,0.2,no
U829,3623,0.34,no
U829,1229,0.11,no
U831,493,0.53,no
U831,4698,0.55,no
U831,6137,0.48,no
U831,678,0.76,yes
U831,4319,0.52,no
U831,6227,0.35,no
U831,1594,0.34,no
U831,1728,0.19,no
U831,3467,0.35,no
U831,3980,0.38,no
U831,3691,0.52,no
U831,1189,0.24,no
U831,771,0.18,no
U831,856,0.7,no
U831,437,0.78,yes
U831,49,0.82,no
U831,71,0.22,no
U831,221,0.57,no
U831,1272,0.56,no
U831,1437,0.11,no
U831,1299,0.14,no
U835,683,0.5,no
U835,70,0.15,no
U836,1887,0.4,no
U836,1719,0.25,no
U837,292,0.93,yes
U837,4657,0.18,no
U837,4807,0.27,no
U837,6280,0.98,no
U837,4561,0.49,yes
U837,1533,0.45,no
U837,3768,0.16,no
U837,4271,0.85,no
U837,4255,0.24,no
U837,6814,0.32,no
U837,3986,0.67,no
U837,3992,0.11,no
U837,3615,0.65,no
U837,3626,0.97,no
U837,3624,0.13,no
U837,3639,0.85,no
U837,3626,0.72,no
U837,3681,0.41,no
U837,3693,0.57,no
U837,3631,0.6,no
U837,50,0.76,yes
U837,3711,0.79,no
U837,3643,0.36,no
U837,3659,0.68,no
U837,3615,0.8,no
U837,3686,0.82,yes
U837,3638,0.73,no
U837,3678,0.54,no
U837,3610,0.53,no
U837,504,0.9,no
U837,88,0.71,no
U837,28,0.16,no
U837,1251,0.81,yes
U837,1253,0.67,no
U837,1288,0.72,no
U837,1231,0.47,yes
U838,4232,0.75,no
U838,4390,0.38,yes
U838,4159,0.27,no
U838,4205,0.21,no
U838,4558,0.46,yes
U838,4431,0.17,no
U838,918,0.41,no
U838,4918,0.52,no
U838,4367,0.8,yes
U838,640,0.89,no
U838,1663,0.93,yes
U838,1597,0.79,no
U838,1584,0.18,no
U838,2388,0.07,no
U838,3675,0.66,no
U838,755,0.98,no
U838,3619,0.71,no
U838,3616,0.8,no
U838,3636,0.7,no
U838,901,0.4,no
U838,755,0.89,no
U838,3617,0.93,no
U838,1310,0.23,no
U838,1249,0.89,yes
U838,1227,0.9,no
U838,1297,0.23,no
U839,3219,0.42,no
U839,1577,0.75,yes
U839,1075,0.6,no
U839,3620,0.24,no
U839,905,0.78,no
U843,4316,0.8,no
U843,4863,0.48,no
U843,4174,0.73,yes
U843,4321,0.9,no
U843,4194,0.8,yes
U843,4261,0.87,yes
U843,4779,0.23,no
U843,4620,0.46,yes
U843,1374,0.91,no
U843,4368,0.16,no
U843,6900,0.92,yes
U843,3650,0.67,no
U843,442,0.21,no
U843,4837,0.5,no
U843,6246,0.05,no
U843,4821,0.47,no
U843,1722,0.89,no
U843,1587,0.96,no
U843,1579,0.52,yes
U843,1714,0.65,no
U843,3990,0.77,no
U843,4027,0.16,no
U843,3996,0.84,no
U843,3992,0.43,no
U843,3638,0.75,yes
U843,3626,0.74,no
U843,3661,0.82,no
U843,3848,0.77,no
U843,3631,0.46,no
U843,97,0.67,no
U843,741,0.8,yes
U843,813,0.14,no
U848,2222,0.27,no
U848,3995,0.39,no
U848,3994,0.32,no
U848,3630,0.33,no
U848,3629,0.69,no
U848,3906,0.08,no
U850,665,0.48,no
U850,4174,0.84,no
U850,671,0.88,yes
U850,5838,0.42,no
U850,4286,0.66,no
U850,4411,0.74,no
U850,5149,0.73,no
U850,4331,0.68,no
U850,1053,0.84,no
U850,3613,0.84,no
U850,54,0.82,yes
U850,6572,0.16,no
U850,4226,0.22,no
U850,4154,0.78,no
U850,16,0.28,no
U850,6787,0.68,no
U850,121,0.98,no
U850,340,0.74,no
U850,1409,0.73,no
U850,758,0.38,no
U850,1179,0.13,no
U850,4329,0.76,no
U850,4447,0.85,no
U850,4303,0.82,no
U850,640,0.68,no
U850,4319,0.4,no
U850,4636,0.45,no
U850,4356,0.59,no
U850,4672,0.81,no
U850,1122,0.52,no
U850,1330,0.19,no
U850,671,0.84,yes
U850,4378,0.22,no
U850,491,0.84,no
U850,4351,0.71,no
U850,4339,0.41,no
U850,6615,0.94,yes
U850,1277,0.2,no
U850,4169,0.73,no
U850,4399,0.87,no
U850,5829,0.81,yes
U850,4296,0.85,no
U850,562,0.88,no
U850,4205,0.44,no
U850,4146,0.73,no
U850,4175,0.9,no
U850,4298,0.37,no
U850,1516,0.65,yes
U850,93,0.35,no
U850,4648,0.95,no
U850,4315,0.75,no
U850,4167,0.52,no
U850,4242,0.21,no
U850,4373,0.67,no
U850,4577,0.91,no
U850,1744,0.86,no
U850,1818,0.93,yes
U850,1580,0.39,no
U850,1737,0.26,no
U850,1700,0.18,no
U850,1945,0.19,no
U850,1675,0.89,no
U850,1676,0.67,no
U850,1684,0.77,no
U850,1592,0.54,no
U850,1597,0.9,no
U850,1637,0.72,no
U850,2805,0.38,no
U850,1627,0.33,no
U850,2341,0.37,no
U850,4008,0.92,no
U850,3982,0.74,no
U850,3995,0.3,no
U850,3982,0.79,no
U850,3980,0.14,no
U850,4004,0.1,no
U850,4081,0.04,no
U850,4001,0.3,no
U850,4139,0.17,no
U850,3987,0.22,no
U850,1038,0.31,no
U850,3728,0.72,no
U850,990,0.12,no
U850,3628,0.43,no
U850,3631,0.2,no
U850,3636,0.69,no
U850,514,0.16,no
U850,990,0.38,no
U850,758,0.82,no
U850,950,0.97,no
U850,3640,0.56,no
U850,3824,0.3,no
U850,1022,0.53,no
U850,3763,0.5,no
U850,3886,0.23,no
U850,3619,0.71,no
U850,514,0.41,yes
U850,3629,0.9,no
U850,3789,0.37,no
U850,958,0.93,yes
U850,869,0.53,no
U850,3696,0.75,no
U850,3683,0.79,yes
U850,595,0.27,no
U850,3765,0.12,no
U850,862,0.81,no
U850,756,0.13,no
U850,797,0.2,no
U850,861,0.55,no
U850,838,0.43,no
U850,46,0.5,no
U850,22,0.69,no
U850,61,0.19,no
U850,567,0.48,no
U850,62,0.82,no
U850,1378,0.45,no
U850,1528,0.1,no
U850,945,0.45,no
U850,1237,0.21,no
U850,1287,0.75,yes
U850,1246,0.56,no
U850,1248,0.67,no
U850,1309,0.39,no
U850,1225,0.73,no
U850,1453,0.85,no
U850,1269,0.34,no
U850,1245,0.24,no
U850,1240,0.55,no
U850,1468,0.5,yes
U850,1265,0.69,no
U850,1231,0.47,no
U850,1338,0.42,no
U850,1345,0.32,no
U850,1263,0.96,yes
U850,1249,0.79,no
U850,1276,0.22,no
U850,1244,0.86,yes
U850,1293,0.96,yes
U850,1229,0.52,no
U850,1317,0.5,no
U850,1312,0.36,yes
U850,1313,0.7,no
U850,1240,0.16,no
U850,1469,0.91,no
U850,1230,0.83,no
U850,1253,0.81,no
U850,1235,0.77,no
U850,1285,0.38,no
U850,1301,0.68,no
U850,1501,0.85,no
U850,1275,0.67,no
U850,1249,0.92,no
U850,1224,0.93,no
U850,1229,0.29,no
U850,1523,0.23,no
U851,1069,0.18,no
U851,4798,0.49,no
U851,4563,0.69,no
U851,170,0.85,yes
U851,1194,0.85,no
U851,4235,0.82,yes
U851,81,0.88,yes
U851,4174,0.92,no
U851,6711,0.28,no
U851,4336,0.67,no
U851,4653,0.48,no
U851,4241,0.79,no
U851,4850,0.42,no
U851,860,0.38,no
U851,2076,0.45,no
U851,2152,0.25,no
U851,1888,0.79,yes
U851,1824,0.78,yes
U851,1682,0.28,no
U851,1578,0.98,yes
U851,2927,0.17,no
U851,2069,0.66,yes
U851,2062,0.96,no
U851,1601,0.87,no
U851,50,0.95,yes
U851,3675,0.77,yes
U851,3628,0.36,yes
U851,3619,0.69,no
U851,3687,0.48,no
U851,3654,0.92,no
U851,3685,0.28,no
U851,933,0.95,yes
U851,3629,0.88,no
U851,3619,0.79,no
U851,933,0.83,yes
U851,3611,0.8,yes
U851,1053,0.31,yes
U851,3629,0.95,no
U851,3733,0.15,no
U851,1022,0.21,no
U851,3695,0.82,no
U851,3609,0.74,no
U851,3692,0.54,no
U851,3887,0.14,no
U851,97,0.82,no
U851,3710,0.34,no
U851,97,0.8,no
U851,3635,0.7,no
U851,3624,0.54,no
U851,3770,0.11,no
U851,97,0.95,yes
U851,3626,0.76,no
U851,97,0.74,no
U851,3631,0.32,no
U851,3923,0.57,no
U851,3762,0.3,no
U851,50,0.74,no
U851,3615,0.91,no
U851,3611,0.76,yes
U851,850,0.26,no
U851,1038,0.45,yes
U851,3609,0.82,no
U851,3851,0.38,no
U851,950,0.89,yes
U851,3617,0.95,yes
U851,3616,0.95,no
U851,756,0.16,no
U851,775,0.73,no
U851,1274,0.54,no
U851,1237,0.48,no
U851,1311,0.18,no
U851,1374,0.48,yes
U856,4952,0.73,no
U856,344,0.71,no
U856,3608,0.36,no
U856,4217,0.87,no
U856,176,0.14,no
U856,4359,0.72,no
U856,84,0.93,no
U856,3662,0.83,no
U856,370,0.76,no
U856,4971,0.78,no
U856,4325,0.7,no
U856,6207,0.5,no
U856,4225,0.26,no
U856,4897,0.86,yes
U856,4317,0.96,no
U856,4881,0.4,no
U856,4367,0.68,no
U856,653,0.49,no
U856,4881,0.5,no
U856,1439,0.41,no
U856,2263,0.18,no
U856,1905,0.83,yes
U856,3341,0.1,no
U856,1589,0.65,no
U856,3982,0.74,no
U856,3992,0.35,no
U856,3828,0.69,no
U856,4050,0.1,no
U856,3741,0.32,no
U856,3636,0.85,no
U856,3888,0.25,no
U856,504,0.89,no
U857,4836,0.36,no
U857,653,0.25,no
U857,4348,0.96,yes
U857,6078,0.15,no
U857,442,0.28,no
U857,4232,0.88,no
U857,916,0.69,no
U857,4964,0.84,yes
U857,4697,0.46,no
U857,4208,0.43,no
U857,637,0.44,no
U857,6530,0.15,no
U857,6160,0.98,no
U857,1419,0.77,no
U857,5674,0.39,no
U857,5391,0.42,no
U857,5797,0.16,no
U857,4331,0.8,no
U857,4230,0.66,yes
U857,4606,0.17,no
U857,4279,0.81,no
U857,4638,0.7,no
U857,4653,0.29,no
U857,6083,0.65,no
U857,4207,0.81,no
U857,4268,0.55,no
U857,4629,0.5,no
U857,4199,0.44,no
U857,4652,0.83,no
U857,4239,0.28,no
U857,4154,0.9,no
U857,1374,0.77,yes
U857,4849,0.87,yes
U857,4411,0.94,yes
U857,4715,0.9,yes
U857,4498,0.45,no
U857,4318,0.6,no
U857,810,0.29,no
U857,5548,0.29,no
U857,158,0.86,yes
U857,4376,0.79,no
U857,1540,0.37,no
U857,4829,0.68,no
U857,4189,0.44,no
U857,4874,0.18,no
U857,4350,0.24,no
U857,4281,0.5,no
U857,4704,0.83,no
U857,5722,0.67,yes
U857,4833,0.96,no
U857,4769,0.97,no
U857,4167,0.33,no
U857,4169,0.69,no
U857,640,0.94,no
U857,5022,0.71,no
U857,6341,0.18,no
U857,4235,0.89,yes
U857,1692,0.55,no
U857,1991,0.6,yes
U857,2371,0.14,no
U857,1689,0.87,yes
U857,1854,0.26,no
U857,1958,0.22,no
U857,1678,0.72,no
U857,2141,0.46,no
U857,3165,0.29,no
U857,1609,0.72,yes
U857,3283,0.56,no
U857,1981,0.53,no
U857,1584,0.2,no
U857,1721,0.76,no
U857,3582,0.56,no
U857,4008,0.85,yes
U857,4054,0.59,no
U857,4044,0.97,yes
U857,3816,0.9,yes
U857,3702,0.83,no
U857,3675,0.69,yes
U857,3765,0.36,no
U857,3870,0.57,no
U857,3643,0.55,yes
U857,223,0.89,yes
U857,3627,0.91,no
U857,3639,0.81,no
U857,237,0.25,no
U857,3630,0.14,no
U857,755,0.84,yes
U857,649,0.52,no
U857,3630,0.49,no
U857,3646,0.96,no
U857,3638,0.68,no
U857,3683,0.79,no
U857,3610,0.34,no
U857,3899,0.76,yes
U857,3613,0.88,no
U857,3770,0.28,no
U857,3630,0.15,no
U857,950,0.96,no
U857,3700,0.92,no
U857,3646,0.93,yes
U857,3608,0.51,no
U857,3912,0.95,yes
U857,3627,0.96,no
U857,3887,0.52,no
U857,3723,0.06,no
U857,205,0.68,no
U857,21,0.91,no
U857,558,0.22,no
U857,34,0.74,no
U857,43,0.39,yes
U857,1,0.76,yes
U86,4818,0.82,no
U86,4373,0.91,yes
U86,4931,0.95,yes
U86,406,0.69,no
U86,1053,0.75,no
U86,5312,0.79,no
U86,5590,0.09,no
U86,163,0.19,no
U86,5198,0.26,no
U86,4614,0.92,no
U86,4296,0.71,no
U86,5868,0.49,no
U86,4565,0.94,no
U86,4247,0.75,no
U86,4313,0.14,no
U86,4861,0.82,yes
U86,5004,0.06,no
U86,4624,0.2,no
U86,3167,0.76,no
U86,1598,0.32,no
U86,1591,0.87,yes
U86,1928,0.49,yes
U86,1658,0.75,no
U86,1674,0.78,yes
U86,1560,0.73,no
U86,1931,0.22,no
U86,2428,0.19,no
U86,1500,0.59,no
U86,1632,0.87,no
U86,1986,0.77,no
U86,3652,0.59,no
U86,3840,0.26,no
U86,3876,0.52,no
U86,3689,0.87,no
U86,3652,0.53,no
U86,3697,0.46,no
U86,3694,0.59,no
U86,3678,0.52,no
U86,3655,0.82,no
U86,3860,0.14,no
U86,3690,0.58,yes
U86,3685,0.3,no
U86,145,0.43,no
U86,37,0.25,no
U86,71,0.21,no
U86,1302,0.56,no
U86,1232,0.67,no
U86,1225,0.78,no
U860,4201,0.82,no
U860,3613,0.87,no
U860,90,0.81,yes
U860,4357,0.15,no
U860,4241,0.95,yes
U860,5449,0.42,no
U860,3627,0.88,no
U860,3616,0.73,no
U860,3648,0.73,no
U861,4288,0.88,yes
U861,4852,0.41,no
U861,2033,0.37,no
U861,1641,0.48,no
U861,4017,0.36,no
U861,1193,0.83,yes
U861,958,0.86,no
U861,3794,0.5,no
U861,3634,0.92,no
U861,5,0.94,no
U861,1481,0.6,no
U861,1242,0.88,no
U866,2020,0.67,yes
U866,2025,0.29,no
U866,2109,0.96,no
U866,1249,0.96,no
U866,1251,0.9,yes
U866,1295,0.69,no
U870,4178,0.85,no
U870,4277,0.72,no
U870,6543,0.52,no
U870,5317,0.58,no
U870,4163,0.85,yes
U870,4199,0.18,no
U870,4253,0.39,no
U870,4894,0.19,no
U870,3952,0.36,no
U870,177,0.74,no
U870,1720,0.66,no
U870,1562,0.86,yes
U870,1240,0.14,no
U870,1239,0.95,yes
U870,1397,0.7,no
U870,1240,0.51,no
U872,6304,0.81,yes
U872,4645,0.35,no
U872,102,0.66,no
U872,4559,0.58,no
U872,493,0.6,no
U872,4351,0.8,no
U872,4383,0.91,no
U872,5741,0.14,no
U872,520,0.78,no
U872,4243,0.56,no
U872,5292,0.34,no
U872,4526,0.2,no
U872,24,0.76,no
U872,4303,0.67,yes
U872,4271,0.9,yes
U872,620,0.32,no
U872,1385,0.26,no
U872,4638,0.93,no
U872,4317,0.85,no
U872,4548,0.72,no
U872,1781,0.82,no
U872,2249,0.85,yes
U872,97,0.75,no
U872,3906,0.57,no
U872,3624,0.51,no
U872,3674,0.4,no
U872,3656,0.85,no
U872,3892,0.04,no
U872,3789,0.39,no
U872,3673,0.82,no
U873,738,0.31,no
U873,5590,0.36,yes
U873,6211,0.43,no
U873,4256,0.88,no
U873,4490,0.71,no
U873,3669,0.59,no
U873,490,0.46,no
U873,4189,0.32,no
U873,4402,0.42,no
U873,4272,0.84,no
U873,4335,0.92,no
U873,4900,0.85,yes
U873,324,0.37,no
U873,4428,0.43,no
U873,4296,0.67,no
U873,4708,0.73,no
U873,4652,0.66,no
U873,230,0.89,no
U873,4283,0.59,no
U873,4948,0.37,no
U873,3945,0.23,no
U873,1413,0.67,no
U873,4180,0.9,no
U873,4640,0.71,no
U873,4328,0.85,yes
U873,4389,0.17,no
U873,4761,0.8,yes
U873,4401,0.83,no
U873,4208,0.37,no
U873,3926,0.92,yes
U873,4317,0.82,no
U873,4411,0.69,no
U873,1194,0.74,no
U873,4152,0.69,no
U873,4832,0.32,no
U873,5329,0.26,no
U873,4371,0.77,yes
U873,4795,0.55,no
U873,4652,0.82,yes
U873,5058,0.72,no
U873,4882,0.95,no
U873,4309,0.86,yes
U873,4311,0.27,no
U873,945,0.87,yes
U873,4268,0.37,no
U873,4402,0.38,no
U873,4641,0.96,no
U873,4809,0.8,no
U873,1658,0.88,yes
U873,2031,0.9,yes
U873,1500,0.53,no
U873,1500,0.35,no
U873,1905,0.96,no
U873,1696,0.96,no
U873,1897,0.87,yes
U873,1291,0.95,no
U873,3663,0.96,no
U873,3624,0.49,no
U873,933,0.68,no
U873,3615,0.72,no
U873,3700,0.98,no
U873,3617,0.92,no
U873,3676,0.15,no
U873,3612,0.71,no
U873,3732,0.22,no
U873,3851,0.05,no
U873,3632,0.76,no
U873,1038,0.23,no
U873,3620,0.35,no
U873,3636,0.72,no
U873,3619,0.66,no
U873,3660,0.29,no
U873,3619,0.73,no
U873,3623,0.47,no
U873,3639,0.8,no
U873,3617,0.92,no
U873,3697,0.59,no
U873,3623,0.4,no
U873,3626,0.66,no
U873,3697,0.4,no
U873,1189,0.18,no
U873,950,0.98,yes
U873,3680,0.55,no
U873,3612,0.78,yes
U873,821,0.73,no
U873,3638,0.78,yes
U873,356,0.45,no
U873,3836,0.27,no
U873,3746,0.56,no
U873,933,0.82,no
U873,3669,0.25,no
U873,3654,0.7,no
U873,755,0.97,yes
U873,921,0.7,no
U873,3641,0.73,no
U873,3615,0.76,no
U873,3634,0.78,no
U873,3608,0.26,no
U873,3630,0.58,yes
U873,3686,0.86,yes
U873,3636,0.97,yes
U873,3611,0.77,no
U873,1002,0.42,no
U873,950,0.8,no
U873,766,0.73,no
U873,834,0.53,no
U873,774,0.13,no
U873,738,0.43,yes
U873,98,0.76,no
U873,167,0.94,yes
U873,73,0.15,no
U873,15,0.45,no
U873,64,0.79,no
U873,23,0.75,yes
U873,555,0.88,no
U873,82,0.54,no
U873,1432,0.8,no
U873,1434,0.94,yes
U873,1366,0.53,no
U873,1243,0.2,no
U873,1524,0.25,no
U873,1238,0.95,no
U873,1478,0.8,yes
U873,1245,0.19,no
U874,4205,0.24,no
U874,4303,0.71,no
U874,3984,0.29,no
U874,933,0.85,no
U876,580,0.82,no
U876,5074,0.08,no
U876,4248,0.26,no
U876,4241,0.82,yes
U876,4630,0.94,no
U876,4782,0.73,no
U876,1578,0.68,no
U876,1985,0.59,yes
U876,1700,0.58,no
U876,3851,0.31,no
U876,3816,0.91,yes
U876,3624,0.35,no
U877,184,0.23,no
U877,4736,0.87,yes
U877,564,0.22,no
U877,4477,0.24,no
U877,5746,0.79,no
U877,121,0.96,no
U877,2316,0.26,no
U877,1751,0.8,no
U877,2868,0.52,no
U877,3819,0.85,yes
U877,3776,0.95,no
U877,3983,0.3,no
U878,4181,0.84,yes
U878,4323,0.13,no
U878,1547,0.87,no
U878,4384,0.97,yes
U878,4945,0.98,yes
U878,4868,0.42,no
U878,4303,0.91,no
U878,4567,0.46,no
U878,121,0.71,no
U878,1919,0.6,no
U878,1592,0.48,no
U878,1659,0.28,no
U878,1635,0.91,no
U878,1719,0.36,no
U878,1784,0.48,no
U878,1569,0.96,no
U878,1892,0.16,no
U878,1079,0.49,no
U878,1717,0.72,no
U878,2411,0.4,no
U878,1712,0.8,no
U878,1990,0.38,no
U878,1927,0.19,no
U878,996,0.56,yes
U878,3999,0.66,no
U878,4022,0.66,no
U878,3987,0.31,no
U878,4140,0.79,no
U878,3989,0.85,no
U878,3989,0.91,yes
U878,3638,0.93,no
U878,3617,0.74,yes
U878,3674,0.18,no
U878,776,0.95,no
U878,874,0.13,no
U878,838,0.24,yes
U879,4357,0.37,no
U879,180,0.67,no
U879,1620,0.89,no
U879,1653,0.94,yes
U879,1247,0.26,no
U879,1262,0.24,no
U880,945,0.7,no
U880,4293,0.75,no
U880,500,0.83,no
U880,4273,0.92,no
U880,4365,0.47,no
U880,4472,0.92,no
U880,590,0.2,no
U880,455,0.14,no
U880,4279,0.75,yes
U880,4331,0.66,no
U880,5879,0.5,no
U880,4364,0.24,no
U880,4217,0.85,yes
U880,254,0.12,no
U880,4660,0.45,no
U880,158,0.66,no
U880,4281,0.26,no
U880,4867,0.89,no
U880,71,0.75,no
U880,4298,0.2,no
U880,4159,0.32,no
U880,817,0.52,no
U880,4453,0.9,yes
U880,4364,0.18,no
U880,5057,0.28,no
U880,4310,0.84,no
U880,81,0.97,no
U880,102,0.96,no
U880,4422,0.95,no
U880,343,0.26,no
U880,1562,0.67,no
U880,1637,0.8,yes
U880,1739,0.76,no
U880,1610,0.68,no
U880,1559,0.65,no
U880,1617,0.97,no
U880,1964,0.22,no
U880,2042,0.94,no
U880,3321,0.3,no
U880,1637,0.94,yes
U880,4043,0.14,no
U880,3998,0.12,no
U880,4070,0.73,no
U880,3994,0.59,no
U880,3984,0.48,no
U880,823,0.96,no
U880,764,0.52,yes
U880,973,0.53,no
U880,837,0.25,no
U880,782,0.4,no
U880,9,0.3,no
U880,52,0.24,no
U880,611,0.46,no
U880,72,0.16,no
U880,51,0.9,yes
U880,63,0.59,no
U880,141,0.7,no
U880,24,0.96,no
U880,174,0.89,no
U880,53,0.31,no
U880,93,0.12,no
U880,29,0.17,no
U880,26,0.88,no
U880,87,0.6,no
U880,161,0.41,no
U880,217,0.19,no
U880,223,0.16,no
U880,155,0.46,no
U880,458,0.53,yes
U880,44,0.94,no
U881,6723,0.83,yes
U881,52,0.29,no
U881,148,0.18,no
U881,630,0.71,yes
U881,5957,0.6,no
U881,5658,0.42,no
U881,3832,0.68,no
U881,651,0.6,no
U881,4323,0.44,no
U881,1255,0.48,no
U881,2005,0.19,no
U881,1991,0.11,no
U881,1557,0.8,yes
U881,988,0.8,no
U881,1658,0.8,no
U881,2714,0.8,no
U881,4005,0.73,no
U881,3683,0.94,no
U881,3620,0.42,no
U881,3924,0.54,no
U881,356,0.38,no
U881,168,0.75,no
U881,3608,0.29,no
U881,877,0.32,no
U881,1243,0.16,no
U881,1246,0.56,no
U881,1224,0.84,no
U881,1275,0.74,no
U883,5211,0.38,no
U883,4401,0.82,no
U883,3923,0.68,no
U883,134,0.81,no
U883,5266,0.79,no
U883,4890,0.9,yes
U883,5161,0.48,no
U883,6373,0.67,no
U883,3745,0.92,no
U883,4268,0.12,no
U883,4212,0.58,no
U883,231,0.58,no
U883,1277,0.2,no
U883,4632,0.74,no
U883,4344,0.66,no
U883,4637,0.47,no
U883,4978,0.76,no
U883,500,0.92,yes
U883,4201,0.69,no
U883,4535,0.72,no
U883,4145,0.56,no
U883,60,0.58,no
U883,5322,0.29,no
U883,4172,0.93,yes
U883,855,0.06,no
U883,3781,0.34,no
U883,4420,0.15,no
U883,238,0.46,no
U883,1277,0.32,no
U883,4572,0.68,no
U883,3880,0.7,no
U883,306,0.76,yes
U883,4145,0.14,no
U883,4614,0.82,yes
U883,3895,0.9,yes
U883,540,0.93,no
U883,4292,0.92,no
U883,4293,0.96,no
U883,5687,0.37,no
U883,4146,0.89,no
U883,4420,0.54,no
U883,3638,0.1,no
U883,4339,0.26,no
U883,4773,0.98,yes
U883,4245,0.66,no
U883,4328,0.76,no
U883,6838,0.32,no
U883,3689,0.15,no
U883,4416,0.65,no
U883,5453,0.17,no
U883,4362,0.82,yes
U883,577,0.77,no
U883,607,0.52,no
U883,1330,0.57,no
U883,6330,0.81,yes
U883,528,0.5,no
U883,4276,0.87,no
U883,230,0.69,no
U883,4594,0.65,no
U883,4366,0.14,no
U883,474,0.56,no
U883,3766,0.19,no
U883,215,0.25,no
U883,4170,0.83,yes
U883,4658,0.25,no
U883,5897,0.16,no
